Cod Dpto;Departamento;Cod Mpio;Municipio;Resultado;Indicador Resultado;LB Resultado;Meta Resultado;Codigo Producto;Producto;Indicador Producto;LB Producto;Meta Producto;Orientacion;Codigo Sector;Sector;ODS;Pilar Plan Marco de Implementación;ValorEsperado2016;ValorEjecutado2016;% Avance 2016;Rango Calificación 2016;ObservacionEvaluacion2016;BPIN 2016;Priorizada2016;Observaciones2016;ValorEsperado2017;ValorEjecutado2017;% Avance 2017;Rango Calificación 2017;ObservacionEvaluacion2017;BPIN 2017;Priorizada2017;Observaciones2017;ValorEsperado2018;ValorEjecutado2018;% Avance 2018;Rango Calificación 2018;ObservacionEvaluacion2018;BPIN 2018;Priorizada2018;Observaciones2018;ValorEsperado2019;ValorEjecutado2019;% Avance 2019;Rango Calificación 2019;ObservacionEvaluacion2019;BPIN 2019;Priorizada2019;Observaciones2019;Prog Cof Dpto 2016;Prog Cof Nacion 2016;Prog Credito 2016;Prog Otros 2016;Prog Recursos Propios 2016;Prog SGP Alim Escolar 2016;Prog SGP APSB 2016;Prog SGP Cultura 2016;Prog SGP Deporte 2016;Prog SGP Educacion 2016;Prog SGP Libre Dest 2016;Prog SGP Libre Inv 2016;Prog SGP RioMagdalena 2016;Prog SGP Salud 2016;Prog Regalías 2016;Prog Total 2016;Ejec Cof Dpto 2016;Ejec Cof Nacion 2016;Ejec Credito 2016;Ejec Otros 2016;Ejec Recursos Propios 2016;Ejec SGP Alim Escolar 2016;Ejec SGP APSB 2016;Ejec SGP Cultura 2016;Ejec SGP Deporte 2016;Ejec SGP Educacion 2016;Ejec SGP Libre Dest 2016;Ejec SGP Libre Inv 2016;Ejec SGP RioMagdalena 2016;Ejec SGP Primera Infancia 2016;Ejec SGP Salud 2016;Ejec Regalías 2016;Ejec Funcionamiento 2016;Ejec Gestionados 2016;Ejec Total 2016;Prog Cof Dpto 2017;Prog Cof Nacion 2017;Prog Credito 2017;Prog Otros 2017;Prog Recursos Propios 2017;Prog SGP Alim Escolar 2017;Prog SGP APSB 2017;Prog SGP Cultura 2017;Prog SGP Deporte 2017;Prog SGP Educacion 2017;Prog SGP Libre Dest 2017;Prog SGP Libre Inv 2017;Prog SGP RioMagdalena 2017;Prog SGP Salud 2017;Prog Regalías 2017;Prog Total 2017;Ejec Cof Dpto 2017;Ejec Cof Nacion 2017;Ejec Credito 2017;Ejec Otros 2017;Ejec Recursos Propios 2017;Ejec SGP Alim Escolar 2017;Ejec SGP APSB 2017;Ejec SGP Cultura 2017;Ejec SGP Deporte 2017;Ejec SGP Educacion 2017;Ejec SGP Libre Dest 2017;Ejec SGP Libre Inv 2017;Ejec SGP RioMagdalena 2017;Ejec SGP Primera Infancia 2017;Ejec SGP Salud 2017;Ejec Regalías 2017;Ejec Funcionamiento 2017;Ejec Gestionados 2017;Ejec Total 2017;Prog Cof Dpto 2018;Prog Cof Nacion 2018;Prog Credito 2018;Prog Otros 2018;Prog Recursos Propios 2018;Prog SGP Alim Escolar 2018;Prog SGP APSB 2018;Prog SGP Cultura 2018;Prog SGP Deporte 2018;Prog SGP Educacion 2018;Prog SGP Libre Dest 2018;Prog SGP Libre Inv 2018;Prog SGP RioMagdalena 2018;Prog SGP Salud 2018;Prog Regalías 2018;Prog Total 2018;Ejec Cof Dpto 2018;Ejec Cof Nacion 2018;Ejec Credito 2018;Ejec Otros 2018;Ejec Recursos Propios 2018;Ejec SGP Alim Escolar 2018;Ejec SGP APSB 2018;Ejec SGP Cultura 2018;Ejec SGP Deporte 2018;Ejec SGP Educacion 2018;Ejec SGP Libre Dest 2018;Ejec SGP Libre Inv 2018;Ejec SGP RioMagdalena 2018;Ejec SGP Primera Infancia 2018;Ejec SGP Salud 2018;Ejec Regalías 2018;Ejec Funcionamiento 2018;Ejec Gestionados 2018;Ejec Total 2018;Prog Cof Dpto 2019;Prog Cof Nacion 2019;Prog Credito 2019;Prog Otros 2019;Prog Recursos Propios 2019;Prog SGP Alim Escolar 2019;Prog SGP APSB 2019;Prog SGP Cultura 2019;Prog SGP Deporte 2019;Prog SGP Educacion 2019;Prog SGP Libre Dest 2019;Prog SGP Libre Inv 2019;Prog SGP RioMagdalena 2019;Prog SGP Salud 2019;Prog Regalías 2019;Prog Total 2019;Ejec Cof Dpto 2019;Ejec Cof Nacion 2019;Ejec Credito 2019;Ejec Otros 2019;Ejec Recursos Propios 2019;Ejec SGP Alim Escolar 2019;Ejec SGP APSB 2019;Ejec SGP Cultura 2019;Ejec SGP Deporte 2019;Ejec SGP Educacion 2019;Ejec SGP Libre Dest 2019;Ejec SGP Libre Inv 2019;Ejec SGP RioMagdalena 2019;Ejec SGP Primera Infancia 2019;Ejec SGP Salud 2019;Ejec Regalías 2019;Ejec Funcionamiento 2019;Ejec Gestionados 2019;Ejec Total 2019;Prog Total Cuatrienio;Ejec Total Cuatrienio
05;ANTIOQUIA;05088;BELLO;4. Incrementar  a 5,58 el ìndice Sintético de Calidad Educativa (ISCE) Secundaria.;Índice Sintético de Calidad Educativa (ISCE) Secundaria.;5;5,58;1205117;9 Ejes transversales en ejecucion  en la totalidad de las instituciones educativas oficiales;Número de Ejes transversales en ejecucion  en la totalidad de las instituciones educativas oficiales;9;9;Mantenimiento;A.1;A.1. Educación;4. Educación de calidad;1.4. Desarrollo social: educación rural ;9;9;100;Sobresaliente;valores iguales;"2016-005-088-040
2016-005-088-070
2016-005-088-071
2016-005-088-104";Normal;-;9;9;100;Sobresaliente;valores iguales;2 0 1 7 0 0 5 0 8 8 124;Normal;Reint. FONPET 2.9% - Ejes transversales Educativos;9;9;100;Sobresaliente;valores iguales;-;Normal;-;9;9;100;Sobresaliente;valores iguales;-;Normal;-;-;780081260;-;-;426000000;-;-;-;-;628918740;-;-;-;-;-;1835000000;-;-;-;780081260;426000000;-;-;-;-;628918740;-;-;-;-;-;-;-;-;1835000000;-;-;-;-;-;-;-;-;-;489327740;-;-;-;-;-;489327740;-;-;-;600000000;-;-;-;-;-;465835000;-;-;-;-;-;-;-;-;1065835000;-;-;-;-;450000000;-;-;-;-;476000000;-;-;-;-;-;926000000;-;-;-;-;800000000;-;-;-;-;576000000;100000000;-;-;-;-;-;-;-;1476000000;-;-;-;-;400000000;-;-;-;-;526000000;-;-;-;-;-;926000000;-;-;-;-;233400000;-;-;-;-;371570571;-;-;-;-;-;-;-;-;604970571;4176327740;4981805571
05;ANTIOQUIA;05088;BELLO;5. Incrementar  a Incrementar  a 6,2 el índice Sintético de Calidad Educativa (ISCE) Media.;Índice Sintético de Calidad Educativa (ISCE) Media.;5,87;6,2;1205118;100 porciento de las instituciones  educativas oficiales acompañadas en los procesos de mejoramiento de ambientes escolares y convivencia;porciento de las instituciones  educativas oficiales acompañadas en los procesos de mejoramiento de ambientes escolares y convivencia.;100;100;Mantenimiento;A.1;A.1. Educación;4. Educación de calidad;1.4. Desarrollo social: educación rural ;100;53;53;Bajo;meta evaluable;2016-005-088-141;Normal;-;100;47;SC;No Evaluada;Meta sólo con recursos de funcionamiento;2 0 1 7 0 0 5 0 8 8 125;Normal;-;100;53;53;Bajo;meta evaluable;-;Normal;-;100;100;100;Sobresaliente;valores iguales;-;Normal;-;-;30000000;-;-;-;-;-;-;-;21343750;-;-;-;-;-;51343750;-;-;-;-;-;-;-;-;-;21343750;-;-;-;-;-;-;-;-;21343750;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1000000;-;1000000;-;-;-;-;-;-;-;-;-;30000000;-;-;-;-;-;30000000;-;-;-;-;-;-;-;-;-;88877760;-;-;-;-;-;-;-;-;88877760;-;-;-;-;93000000;-;-;-;-;-;-;-;-;-;-;93000000;-;-;-;-;27750000;-;-;-;-;1000000000;-;-;-;-;-;-;-;-;1027750000;174343750;1138971510
05;ANTIOQUIA;05088;BELLO;5. Incrementar  a Incrementar  a 6,2 el índice Sintético de Calidad Educativa (ISCE) Media.;Índice Sintético de Calidad Educativa (ISCE) Media.;5,87;6,2;1205119;100 porciento de instituciones  educativas oficiales con asistencia técnicas al Proyecto Educativo Institucional (PEI);Porcentaje de instituciones  educativas oficiales con asistencia técnicas al Proyecto Educativo Institucional (PEI).;70;100;Incremento;A.1;A.1. Educación;4. Educación de calidad;1.4. Desarrollo social: educación rural ;25;53;SC;No Evaluada;Meta sólo con recursos de funcionamiento;2016-005-088-141;Normal;SE EJECUTO CON FUNCIONARIOS DE LA SECRETARIA ;53;47;88,68;Sobresaliente;meta evaluable;2 0 1 7 0 0 5 0 8 8 125;Normal;-;12;53;SC;No Evaluada;Meta sólo con recursos de funcionamiento;-;Normal;-;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;-;-;-;63000000;-;-;-;-;-;-;-;-;-;-;-;63000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;63000000;-;63000000;-;-;-;-;-;-;-;-;-;200000000;-;-;-;-;-;200000000;-;-;-;-;-;-;-;-;-;200000000;-;-;-;-;-;-;-;-;200000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6000000;-;6000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;263000000;269000000
05;ANTIOQUIA;05088;BELLO;5. Incrementar  a Incrementar  a 6,2 el índice Sintético de Calidad Educativa (ISCE) Media.;Índice Sintético de Calidad Educativa (ISCE) Media.;5,87;6,2;1205120;100 porciento de instituciones  educativas oficiales  de primaria, secundaria y media con estrategias de lectura y escritura  implementadas;Porcentaje de instituciones  educativas oficiales  de primaria, secundaria y media con estrategias de lectura y escritura  implementadas.;0;100;Incremento;A.1;A.1. Educación;4. Educación de calidad;1.4. Desarrollo social: educación rural ;25;26;SC;No Evaluada;Meta sólo con recursos de funcionamiento;2016-005-088-141;Normal;SE EJECUTO CON FUNCIONARIOS DE LA SECRETARIA ;25;25;SC;No Evaluada;Meta sólo con recursos de funcionamiento;2 0 1 7 0 0 5 0 8 8 125;Normal;-;25;26;SC;No Evaluada;Meta sólo con recursos de funcionamiento;-;Normal;-;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;-;-;-;31500000;-;-;-;-;-;-;-;-;-;-;-;31500000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31500000;-;31500000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1000000;-;1000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6000000;-;6000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;31500000;38500000
05;ANTIOQUIA;05088;BELLO;5. Incrementar  a Incrementar  a 6,2 el índice Sintético de Calidad Educativa (ISCE) Media.;Índice Sintético de Calidad Educativa (ISCE) Media.;5,87;6,2;1205121;Sostenimiento de la Certificación del Instituto Colobiano de Normas Técnicas (IConTEC), de los 4 procesos ya certificados;Sostenimiento de la Certificación del Instituto Colobiano de Normas Técnicas (IConTEC), de los 4 procesos ya certificados.;4;4;Mantenimiento;A.1;A.1. Educación;4. Educación de calidad;1.4. Desarrollo social: educación rural ;4;4;SC;No Evaluada;Meta sólo con recursos de funcionamiento;"2016-005-088-027
2016-005-088-109
2016-005-088-139";Normal;SE EJECUTO CON FUNCIONARIOS DE LA SECRETARIA ;4;4;100;Sobresaliente;valores iguales;"2 0 1 7 0 0 5 0 8 8 010
2 0 1 7 0 0 5 0 8 8 117
2 0 1 7 0 0 5 0 8 8 165";Normal;-;4;4;100;Sobresaliente;valores iguales;-;Normal;-;4;4;100;Sobresaliente;valores iguales;-;Normal;-;-;-;-;21000000;-;-;-;-;-;-;-;-;-;-;-;21000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21000000;-;21000000;-;-;-;-;-;-;-;-;-;52500000;-;-;-;-;-;52500000;-;-;-;-;-;-;-;-;-;52500000;-;-;-;-;-;-;-;-;52500000;-;-;-;-;-;-;-;-;-;20000000;-;-;-;-;-;20000000;-;-;-;-;-;-;-;-;-;20000000;-;-;-;-;-;-;-;-;20000000;-;-;-;-;-;-;-;-;-;52500000;-;-;-;-;-;52500000;-;-;-;-;100000000;-;-;-;-;1000;-;-;-;-;-;-;-;-;100001000;146000000;193501000
05;ANTIOQUIA;05088;BELLO;5. Incrementar  a Incrementar  a 6,2 el índice Sintético de Calidad Educativa (ISCE) Media.;Índice Sintético de Calidad Educativa (ISCE) Media.;5,87;6,2;1205122;14 macroprocesos atendidos con dotación de herramientas técnicas, apoyo logístico  y/o talento humano para la eficiencia administrativa;Número de macroprocesos atendidos con dotación de herramientas técnicas, apoyo logístico  y/o talento humano para la eficiencia administrativa.;14;14;Mantenimiento;A.1;A.1. Educación;4. Educación de calidad;1.4. Desarrollo social: educación rural ;14;14;100;Sobresaliente;valores iguales;"2016-005-088-027
2016-005-088-109
2016-005-088-139";Normal;-;14;14;100;Sobresaliente;valores iguales;"2 0 1 7 0 0 5 0 8 8 010
2 0 1 7 0 0 5 0 8 8 117
2 0 1 7 0 0 5 0 8 8 165";Normal;-;14;14;100;Sobresaliente;valores iguales;-;Normal;-;14;14;100;Sobresaliente;valores iguales;-;Normal;-;-;124432500;-;-;132488760;-;-;-;-;516609700;-;-;-;-;-;773530960;-;-;-;124432500;132488760;-;-;-;-;513888180;-;-;-;-;-;-;-;-;770809440;-;-;-;-;300000000;-;-;-;-;3571618400;-;-;-;-;-;3871618400;-;-;-;-;382198228;-;-;-;-;3165211586;-;-;-;-;-;-;-;-;3547409814;-;-;-;-;637321386;-;-;-;-;1880250000;-;-;-;-;-;2517571386;-;-;-;-;786538562;-;-;-;-;1406608812;-;-;-;-;-;-;-;-;2193147374;-;-;-;-;1062235517;-;-;-;-;1847750000;-;-;-;-;-;2909985517;-;-;-;-;1062235517;-;-;-;-;538861854;-;-;-;-;-;-;-;-;1601097371;10072706263;8112463999
05;ANTIOQUIA;05088;BELLO;6. Incrementar  a 5,72 el Índice Sintético de Calidad Educativa (ISCE) Primaria;Índice Sintético de Calidad Educativa (ISCE) Primaria;5,21;5,72;1205123;100 porciento  de las instituciones educativas oficiales  apoyadas en las competencias básicas (Pruebas  SABER 3° y 5°);Porcentaje de las instituciones educativas oficiales  apoyadas en las competencias básicas (Pruebas  SABER 3° y 5°).;100;100;Mantenimiento;A.1;A.1. Educación;4. Educación de calidad;1.4. Desarrollo social: educación rural ;100;100;SC;No Evaluada;Meta sólo con recursos de funcionamiento;-;Normal;SE EJECUTO CON FUNCIONARIOS DE LA SECRETARIA ;100;100;SC;No Evaluada;Meta sólo con recursos de funcionamiento;-;Normal;-;100;NE;0;No Ejecutada;meta no ejecutada;-;Normal;-;100;5;5;Crítico;meta evaluable;-;Normal;-;-;-;-;31500000;-;-;-;-;-;-;-;-;-;-;-;31500000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31500000;-;31500000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1000000;-;1000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;100000000;-;-;-;-;-;-;-;-;-;-;-;-;-;100000000;31500000;132500000
05;ANTIOQUIA;05088;BELLO;7. Mantener  1205 agentes educativos  cualificados para la atención integral a la primera infancia;Talento humano cualificado para la atención integral a la primera infancia;1205;1205;1205124;1205 agentes cualificados y / o capacitados en competencias de educación inicial;Número de agentes cualificados y / o capacitados en competencias de educación inicial;205;1205;Incremento;A.1;A.1. Educación;4. Educación de calidad;1.4. Desarrollo social: educación rural ;200;480;100;Sobresaliente;meta excede el 100% de cumplimiento, tolerable;2016-005-088-140;Normal;-;405;373;SC;No Evaluada;Meta sólo con recursos de funcionamiento;-;Normal;-;350;378;SC;No Evaluada;Meta sólo con recursos de funcionamiento;-;Normal;-;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;-;-;-;-;-;-;-;-;-;310895040;-;-;-;-;-;310895040;-;-;-;-;-;-;-;-;-;306796320;-;-;-;-;-;-;-;-;306796320;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1000000;-;1000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3000000;-;3000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;310895040;310796320
05;ANTIOQUIA;05088;BELLO;8. 1849 docentes y directivos docentes de las instituciones educativas oficiales motivados y cualificados.;Número de docentes y directivos docentes de las instituciones educativas oficiales motivados y cualificados.;1779;1849;1205125;15 porciento de los docentes y directivos docentes  beneficiados con apoyo para posgrados;Porcentaje  de los docentes y directivos docentes  beneficiados con apoyo para posgrados.;3;15;Incremento;A.1;A.1. Educación;4. Educación de calidad;1.4. Desarrollo social: educación rural ;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;6;3,3;SC;No Evaluada;Meta sólo con recursos de funcionamiento;-;Normal;-;6;3;50;Bajo;meta evaluable;-;Normal;-;12;12;100;Sobresaliente;meta evaluable;-;Normal;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;100000000;-;-;-;-;-;100000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1000000;-;1000000;-;-;-;-;-;-;-;-;-;200000000;-;-;-;-;-;200000000;-;-;-;-;-;-;-;-;-;-;50000000;-;-;-;-;-;-;-;50000000;-;-;-;-;300000000;-;-;-;-;500000000;-;-;-;-;-;800000000;-;-;-;-;300000000;-;-;-;-;-;-;-;-;-;-;-;-;-;300000000;1100000000;351000000
05;ANTIOQUIA;05088;BELLO;8. 1849 docentes y directivos docentes de las instituciones educativas oficiales motivados y cualificados.;Número de docentes y directivos docentes de las instituciones educativas oficiales motivados y cualificados.;1779;1849;1205126;100porciento de docentes, directivos docentes  registrados en actividades del Plan  de Atención Integral al Maestro (PAIM);Porcentaje de docentes, directivos docentes  registrados en actividades del Plan  de Atención Integral al Maestro (PAIM).;100;100;Mantenimiento;A.1;A.1. Educación;4. Educación de calidad;1.4. Desarrollo social: educación rural ;100;100;100;Sobresaliente;valores iguales;"2016-005-088-120
2016-005-088-133
2016-005-088-152";Normal;-;100;100;100;Sobresaliente;valores iguales;"2 0 1 7 0 0 5 0 8 8 145
2 0 1 7 0 0 5 0 8 8 186";Normal;REint FONPET 2.9% Capacitacion Bienestar social y estimulos docentes y directivos docentes (PAIM);100;100;100;Sobresaliente;valores iguales;-;Normal;-;100;100;100;Sobresaliente;valores iguales;-;Normal;-;-;101000000;-;-;60000000;-;-;-;-;352058940;-;-;-;-;-;513058940;-;-;-;101000000;60000000;-;-;-;-;352058940;-;-;-;-;-;-;-;-;513058940;-;-;-;-;-;-;-;-;-;100000000;-;-;-;-;-;100000000;-;-;-;150000000;-;-;-;-;-;100000000;-;-;-;-;-;-;-;-;250000000;-;-;-;-;-;-;-;-;-;100000000;-;-;-;-;-;100000000;-;-;-;-;-;-;-;-;-;110000000;-;-;-;-;-;-;-;-;110000000;-;-;-;-;-;-;-;-;-;300000000;-;-;-;-;-;300000000;-;-;-;-;-;-;-;-;-;75000000;-;-;-;-;-;-;-;-;75000000;1013058940;948058940
05;ANTIOQUIA;05088;BELLO;8. 1849 docentes y directivos docentes de las instituciones educativas oficiales motivados y cualificados.;Número de docentes y directivos docentes de las instituciones educativas oficiales motivados y cualificados.;1779;1849;1205127;Adquisicion y/o dotación de la Casa del Maestro ATENEA;Adquisicion y/o dotación de la Casa del Maestro ATENEA.;0;1;Incremento;A.1;A.1. Educación;4. Educación de calidad;1.4. Desarrollo social: educación rural ;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;1;1;100;Sobresaliente;meta evaluable;-;Normal;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;100000000;-;-;-;-;-;-;-;-;-;-;-;-;-;100000000;0;100000000
05;ANTIOQUIA;05088;BELLO;9. 30 porciento de estudiantes con jornada única en Colombia.;Porcentaje de estudiantes con jornada única en Colombia.;0;30;1205128;40 porciento de las instituciones educativas oficiales en jornada única;porcentaje de las instituciones educativas oficiales en jornada única;0;40;Incremento;A.1;A.1. Educación;4. Educación de calidad;1.4. Desarrollo social: educación rural ;3;3;100;Sobresaliente;meta evaluable;"2016-005-088-101
2016-005-088-119
2016-005-088-147";Normal;-;13;2,63;20,23;Crítico;meta evaluable;"2 0 1 7 0 0 5 0 8 8 107
2 0 1 7 0 0 5 0 8 8 130";Normal;Reintegro FONPET CSF Educacion, Mantenimiento y/o Adecuacion de Infraestructura Educativa.;11;2,63;23,91;Crítico;meta evaluable;-;Normal;-;13;1;7,69;Crítico;meta evaluable;-;Normal;-;-;7365010030;-;-;-;-;-;-;-;456487470;-;-;-;-;-;7821497500;-;-;-;7286100010;-;-;-;-;-;421800000;-;-;-;-;-;-;-;-;7707900010;-;55167140;-;-;18076270670;-;-;-;-;2373488140;-;-;-;-;-;20504925950;-;-;-;-;18076270674;-;-;-;-;599455620;1718321000;-;-;-;-;-;-;55167141;20449214435;-;-;-;13340798;7399094000;-;-;-;-;1462335160;-;-;-;-;-;8874769958;-;-;-;-;4485177008;-;-;-;-;1327392353;-;-;-;-;-;-;-;-;5812569361;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;50000000;-;-;-;-;-;-;-;-;-;-;-;-;-;50000000;37201193408;34019683806
05;ANTIOQUIA;05088;BELLO;9. 30 porciento de estudiantes con jornada única en Colombia.;Porcentaje de estudiantes con jornada única en Colombia.;0;30;1205129;50 porciento de plantas físicas mejoradas, adecuadas y/o disponibles para la prestación del servicio educativo;porcentaje de plantas físicas mejoradas, adecuadas y/o disponibles para la prestación del servicio educativo.;50;50;Mantenimiento;A.1;A.1. Educación;4. Educación de calidad;1.4. Desarrollo social: educación rural ;50;68;100;Sobresaliente;meta excede el 100% de cumplimiento, tolerable;"2016-005-088-101
2016-005-088-119
2016-005-088-147";Normal;-;50;52;100;Sobresaliente;meta excede el 100% de cumplimiento, tolerable;"2 0 1 7 0 0 5 0 8 8 107
2 0 1 7 0 0 5 0 8 8 130";Normal;Reint FONPET 2.9% Ampliacion y Contruccion Educativa;50;57,89;100;Sobresaliente;meta excede el 100% de cumplimiento, tolerable;-;Normal;-;50;50;100;Sobresaliente;valores iguales;-;Normal;-;-;-;-;-;456923660;-;-;-;-;2062567100;-;-;-;-;-;2519490760;-;-;-;-;456923660;-;-;-;-;2062567100;-;-;-;-;-;-;-;-;2519490760;-;-;-;-;-;-;-;-;-;1530800880;-;-;-;-;-;1530800880;-;-;-;89554360;-;-;-;-;-;1529920865;-;-;-;-;-;-;-;-;1619475225;-;-;-;-;-;-;-;-;-;600000000;1860584582;-;-;-;-;2460584582;-;-;-;1301716395;-;-;-;-;-;596269868;-;-;-;-;-;-;-;-;1897986263;-;-;4000000000;-;-;-;-;-;-;2450130366;-;-;-;-;-;6450130366;-;-;-;-;-;-;-;-;-;1969075102;-;-;-;-;-;-;-;-;1969075102;12961006588;8006027349
05;ANTIOQUIA;05088;BELLO;10. 3 estrategias aplicadas para aumentar la tasa de cobertura en educación superior.;Número de estrategias aplicadas para aumentar la tasa de cobertura en educación superior.;2;3;1205130;Creación de un (1)  fondo de educación superior;Número de fondos de educación superior creados.;0;1;Incremento;A.1;A.1. Educación;4. Educación de calidad;1.4. Desarrollo social: educación rural ;1;1;100;Sobresaliente;meta evaluable;-;Normal;"COTRAFA SOCIAL
MULTIACTIVA MINUTO DE DE DIOS
TELEPOSTAL";NP;1;SC;No Programada;meta no programada no evaluable;2 0 1 7 0 0 5 0 8 8 115;Normal;-;1;1;SC;No Evaluada;Meta sólo con recursos de funcionamiento;-;Normal;-;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;-;-;-;104777270;-;-;-;-;-;-;-;-;-;-;-;104777270;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;104777270;104777270;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;6037500;-;-;-;-;-;-;-;-;-;-;-;-;-;6037500;-;-;-;-;600000000;-;-;-;-;-;-;-;-;-;-;600000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3000000;-;3000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;704777270;113814770
05;ANTIOQUIA;05088;BELLO;10. 3 estrategias aplicadas para aumentar la tasa de cobertura en educación superior.;Número de estrategias aplicadas para aumentar la tasa de cobertura en educación superior.;2;3;1205131;Una (1) alianza para la creación de la fundación bellanita para la educación superior;Número de alianzas para la creación de la fundación bellanita para la educación superior.;0;1;Incremento;A.1;A.1. Educación;4. Educación de calidad;1.4. Desarrollo social: educación rural ;NP;1;SC;No Programada;meta no programada no evaluable;-;Normal;-;1;1;SC;No Evaluada;Meta sólo con recursos de funcionamiento;2 0 1 7 0 0 5 0 8 8 115;Normal;-;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;NP;NE;SC;No Programada;meta no programada no evaluable;-;Normal;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10022381820;10022381820;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1000000;-;1000000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;10023381820
